user_id,tweet_id,tweet_text,retweet_count,favorite_count,followers_count,friends_count,verified,label,time_delay (min),neg_sent,pos_sent,neu_sent,comp_sent
15754281,552811772038881280,"Hours before the attack, #CharlieHebdo published a cartoon featuring the Islamic State: http://t.co/Jfqmha1GdV (epa) http://t.co/yeWyZxIdHH",148,35,1408052,781,1,0,0.7333,0.193,0.0,0.807,-0.4767
48300067,553486601146617856,In case you are confused. Check who's the terrorist and who's the #Muslim. #JeSuisCharlie #JeSuisAhmed http://t.co/WSq17Z1TQb,2575,1186,12226,2147,1,0,3.4500,0.333,0.0,0.667,-0.7906
20771519,553146494271094784,Among the names of the dead are 'Ahmed' and 'Mustapha' -- both are also names of the Prophet Muhammad #CharlieHebdo https://t.co/APrF7K6H0n,119,40,88893,3924,0,0,5.9000,0.177,0.0,0.823,-0.6486
27457454,552814627399012352,Please don't watch or share the video of  execution of a policeman. Spare a thought for his family and all innocents killed. #CharlieHebdo,447,57,692609,120866,0,0,NaT,0.23,0.158,0.612,-0.4567
788524,553540824768991233,#CharlieHebdo attack: new hostage situation at Paris shop - live updates http://t.co/lNt8ldwaae http://t.co/x9smojQJK8,144,27,1559600,1319,1,0,0.5333,0.22,0.0,0.78,-0.4767
2461887810,553224402012078081,How people in France view Muslims: Very positively #CharlieHebdo  http://t.co/Pkel3P5E26 http://t.co/VmgEstRnAz,458,151,53595,54,0,0,3.0500,0.0,0.27,0.73,0.5709
25999072,553541834975498240,"#Breaking: french police release portrait of susp #Montrouge shooters same of hostage situation #Paris ""@prefpolice http://t.co/ZyC2Qh9uzv",149,11,6179,3934,0,0,32.3333,0.0,0.0,1.0,0.0
4970411,553219651594125312,"#AJEOpinion: ""It’s going to get a lot worse for France’s Muslims"" #CharlieHebdo http://t.co/nuzS6Avu0A http://t.co/vW76MGytm5",124,72,2233841,139,1,0,0.8833,0.205,0.0,0.795,-0.4767
192369449,552834640692912128,Sunni extremists behind #CharlieHebdo attack have no issues mocking Shia holy figures in their own cartoons: @AgMahdi http://t.co/9L9jePj8nb,174,76,817,724,0,0,3.7000,0.348,0.0,0.652,-0.7906
479793246,552815712432316417,"""I have never once in my life seen a fanatic with a sense of humor."" --Amos Oz #CharlieHebdo",111,53,473,960,1,0,7.9167,0.0,0.0,1.0,0.0
46775077,553145690424344576,"#Paris, now. In front of Notre-Dame. #silence #charliehebdo http://t.co/6EP3Vci23H",126,57,7712,6087,1,0,382.2833,0.0,0.0,1.0,0.0
15108702,553553112456499200,Hostages taken at Paris kosher supermarket. LIVE coverage: http://t.co/pPdZtg397o http://t.co/sfTrtKY2wr,191,42,234814,50,0,0,1.5167,0.0,0.0,1.0,0.0
14231313,553480287045554176,"Apple, the ""Je suis Charlie"" banner on your french site is pointless: host Charlie Hebdo on your kiosk for free _NOW_ And stop censorship.",205,52,4254,193,0,0,6.2833,0.08,0.12,0.8,0.2732
21282561,552839270395035649,'Journalism is printing what someone else does not want printed: everything else is public relations' - Orwell #JeSuisCharlie,398,195,10229,1955,0,0,8.6667,0.071,0.0,0.929,-0.0572
27844479,553517548734791680,French fashion unites again terror: http://t.co/dumReEgH64 #JeSuisCharlie http://t.co/FnzgWZ0fzn,324,348,2255991,1000,1,0,63.4167,0.327,0.0,0.673,-0.5267
383685824,552812416485294080,Pray for the victims. Deadly terrorist attack on French magazine Charlie Hebdo in Paris #FreePress http://t.co/HCEG92Zxtz,117,83,105484,67587,0,0,3.1000,0.414,0.094,0.492,-0.8316
23286093,552837610897694720,I see this cartoon by @Shawtooner is doing the rounds. And rightly so. #JeSuisCharlie http://t.co/bGFdkOdIYf,162,78,9078,4444,0,0,43.7833,0.0,0.0,1.0,0.0
16343974,553151670796820480,"How the world’s newspapers covered the #CharlieHebdo attack, in pictures: http://t.co/WKGdcp9IJc (Pic: De Morgen) http://t.co/tAvD86H8z9",118,59,777246,264,1,0,3.9167,0.181,0.0,0.819,-0.4767
17152053,553540872986705920,Our cover #CharlieHebdo #JeSuisCharlie http://t.co/q29opNZ0jr,183,65,7028,1178,1,0,1.2333,0.0,0.0,1.0,0.0
807095,552845840247971842,Photos from the aftermath of the attack on the Charlie Hebdo newspaper in Paris http://t.co/79lKTnfWvT,219,70,14664125,961,1,0,0.6333,0.181,0.0,0.819,-0.4767
732393506,552839972911611904,"#Charlie Hebdo are not just journalists, they are the bravest activists here in #france. love you all",103,70,13168,192,0,0,6.0167,0.0,0.333,0.667,0.8176
585612126,553172769819852800,Brilliant. #JeSuisCharlie via @lectrr http://t.co/CSe2EN1Fxg,173,102,1084,1089,0,0,2.9333,0.0,0.487,0.513,0.5859
83795099,552810884029222912,"#NATO SG statement on terrorist attack in #Paris, #France  http://t.co/UBFmqktXjC http://t.co/KZCi5UR5fx",160,66,218826,533,1,0,0.5833,0.464,0.0,0.536,-0.8316
2772386567,552800929519792128,At least 11 dead in Muslim terror attack on France.  Show your support by posting Charlie Hebdo cartoons. #banislam http://t.co/85PozIrhHg,165,50,3340,3496,0,0,NaT,0.366,0.092,0.542,-0.8442
30974408,553159773555023872,For people to even try and say that the Paris shootings were staged is disgusting. Ahmed was murdered in broad day light. #JeSuisCharlie,5828,7056,1165395,22829,1,0,0.1833,0.271,0.0,0.729,-0.8316
130184065,552836913091330051,"Charlie Hebdo editor Stéphane Charbonnier, killed today, on the ""dead or alive"" list of AQAP (Inspire, March 1 2013) http://t.co/MptFsbYWEz",213,61,9923,899,0,0,2.9000,0.321,0.095,0.584,-0.802
29242390,552789583260577792,"Charlie Hebdo's Nov 2011 CHARIA HEBDO ""guest-edited"" by Muhammad:""100 lashes of the whip if you don't die laughing."" http://t.co/5EzG448CNm",303,70,14311,1289,0,0,2.5500,0.0,0.149,0.851,0.4847
3108351,553505458162782208,What we know about the suspects in the Charlie Hebdo attacks: http://t.co/lgoa0zRIPz http://t.co/zAHS26igzy,105,32,5585485,976,1,0,NaT,0.325,0.0,0.675,-0.6486
5402612,553188115033387008,"Attack that killed policewoman south of Paris being treated as ""terrorist"", French prosecutors say  http://t.co/Dz1HZhy2Ul",384,167,12939467,3,1,0,1.3667,0.369,0.0,0.631,-0.8225
14173315,552815682241691648,Paris terror attack: What you need to know about Charlie Hebdo http://t.co/aEwtP48NRb http://t.co/qwCz9DpYW8,214,74,2003215,2892,1,0,0.7000,0.371,0.0,0.629,-0.7579
23398730,553590746637668352,"Paris sieges are over, all gunmen are dead and all hostages are alive, reporter says on @AFP, citing police sources and statements",185,50,7476,2863,1,0,NaT,0.16,0.097,0.743,-0.4019
520011678,553214726629781505,"We ""are Charlie Hebdo"" in the same sense that we demanded Boko Haram bring back ""our"" girls. You know, the girls we no longer talk about.",199,111,7629,329,0,0,1.5833,0.146,0.0,0.854,-0.4767
11203972,552850725467082752,I wonder how many of the people criticizing Charlie Hebdo's free speech this week defended Franco &amp; Rogen's free speech last week?,121,83,30791,7645,0,0,1.8500,0.092,0.244,0.664,0.6249
7702542,552826580741795840,"Savagely murdering innocent people brings only shame, not honor. Monsters. #CharlieHebdo",144,108,254091,3587,1,0,1.0167,0.612,0.111,0.277,-0.8963
48956231,552807191775043585,#CharlieHebdo in the eyes of #CharlieHebdo http://t.co/v195erxsY2,153,50,63922,4135,1,0,2.8833,0.0,0.0,1.0,0.0
180171266,553529789794250753,"Out of all the cartoons we've seen, I think this is the most poignant, the most beautiful. #JeSuisCharlie http://t.co/Wk8M7EV3Eb",420,317,1020,1200,0,0,5.7833,0.0,0.198,0.802,0.6361
34655603,552837814946394112,#JeSuisCharlie: The internet unites against #CharlieHebdo terrorists. http://t.co/09yiJPKVU2 http://t.co/Lz2xkzisq3,153,41,675649,331,1,0,0.8167,0.339,0.0,0.661,-0.6249
6017542,553147120942084096,Photo: The staff of @AFP in Paris stand for a moment of silence following the Charlie Hebdo attack - @greglemarchand http://t.co/wRPOvKwrpJ,290,202,7193608,508,1,0,2.7500,0.147,0.0,0.853,-0.4767
63863854,552810805243412481,We condemn the attack in #Paris and pray for soonest recovery for the injured and patience to families &amp; people of France. #CharlieHebdo,108,17,30939,5,0,0,4.9833,0.283,0.077,0.64,-0.7269
1649548520,553483707122995201,"They should stop making attacks they are giving a bad image to Islam

#CharlieHebdo http://t.co/S6gj7aAoYc",129,68,82318,42963,0,0,0.3500,0.41,0.114,0.476,-0.7351
168376502,552826270866616320,"Parisians will take to the streets tonight, for freedom of the press, democracy and the Republic #CharlieHebdo http://t.co/AndFUOD3a4",858,375,2792,1277,0,0,12.5333,0.0,0.198,0.802,0.6369
483930658,552809902956367872,"#CharlieHebdo massacre: modus operandi, efficiency &amp; focus point to jihad returnees, guys trained to kill repeatedly not one-time kamikazes",176,34,5271,350,0,0,2.6667,0.194,0.103,0.702,-0.4939
862374578,553198268436344832,"Please enjoy this culturally, ethically and politically correct cartoon. #charliehebdo http://t.co/EKJX0BmPH2",122,94,6139,2772,0,0,178.2167,0.0,0.379,0.621,0.6705
1367531,552820156980670464,"New video reportedly shows masked gunmen opening fire at the offices of satirical French magazine #CharlieHebdo.
https://t.co/oAHM8Q9brn",321,117,4729310,381,1,0,4.1833,0.13,0.0,0.87,-0.34
87818409,553165418639413248,Jon Stewart on the Charlie Hebdo attack: 'Comedy shouldn't have to be an act of courage' http://t.co/xmQCP2OcHm,135,94,3090279,1083,1,0,0.6667,0.136,0.25,0.614,0.3818
15439395,553100203239428097,"The cartoons are here, amongst other places - http://t.co/eVkPpzpJf1 #JeSuisCharlie",862,785,8422410,51295,1,0,0.7833,0.0,0.0,1.0,0.0
2886154223,552837599304622080,"The Prophet ﷺ said:""Whoever curses a Prophet, kill him. Whoever curses my Companions, beat him""
[At-Tabarani and ad-Daraqutni]
#CharlieHebdo",105,34,2293,636,0,0,2.0500,0.227,0.0,0.773,-0.6908
14888597,552851189675470849,"I'd rather swallow a bullet than bow to a ""God"" too insecure to handle cartoons. 
#JeSuisCharlie http://t.co/805bDy3G6y",221,172,2513,710,0,0,1.9333,0.167,0.0,0.833,-0.4215
2578497883,552846353416867841,"#CharlieHebdo editor, murdered today, said in 2012 ""I prefer to die standing than to live on my knees."" #jesuischarly http://t.co/OgnMfcIvE5",111,31,73,612,0,0,247.5333,0.316,0.0,0.684,-0.8519
16525194,552787144373460992,Police car with bullet holes in front of Charlie hebdo headquarter. Photo  @WilliamMolinie http://t.co/lzQdhJ6kxR,398,53,9027,365,1,0,5.7833,0.0,0.0,1.0,0.0
2467791,553542282100871168,Second hostage situation unfolding at Paris grocery store http://t.co/dug7LMmVmz,112,29,3888660,1156,1,0,0.6167,0.0,0.0,1.0,0.0
15164565,553180071775993857,"#ICYMI, Christopher Hitchens on the case for mocking religion is important, relevant: http://t.co/TDLyhXjBDZ #JeSuisCharlie",100,75,1261762,523,1,0,13.7000,0.164,0.109,0.727,-0.2263
397756361,553221293298819074,Charlie Hebdo Shooting &amp; The Religion Of Peace #JeSuisCharlie #IAmCharlie: http://t.co/l24GPWrTuZ via @YouTube,195,230,43861,177,0,0,0.7333,0.0,0.226,0.774,0.5423
16106584,553187282295877632,Julian Assange has lost the plot. Blames “Jewish pro-censorship lobby” for legitimizing the Charlie Hebdo massacre. http://t.co/QZClfKB6ZH,141,43,8022,1846,0,0,0.9333,0.25,0.0,0.75,-0.6124
2453781038,553151132949053440,→ http://t.co/Jz4Lrp0eZb 433 Charlie Hebdo shooting: World leaders condemn attack in Paris #CharlieHebdo Masked gunm… http://t.co/ULH3Vt3TG8,130,2,7620,1443,0,0,335.6500,0.305,0.0,0.695,-0.6908
166207058,552843349246619648,"If your argument involves silencing critics by murdering them, then you have irretrievably lost the argument. #CharlieHebdo",319,203,38190,510,0,0,4.4667,0.582,0.0,0.418,-0.9231
33315010,553149508637708288,"""Introduce ID cards and more surveillance to prevent #CharlieHebdo atrocities.""
- France has ID cards and surveillance
""Let's do it anyway.""",324,118,54843,1400,0,0,6.0333,0.0,0.067,0.933,0.0935
217758017,553555432577708032,"This year in Paris mobs attacked synagogues, synagogues have repeatedly been shot at, there have been anti-semitic rapes, and now hostages.",119,27,15553,1321,0,0,1.6500,0.283,0.0,0.717,-0.8176
501768982,553162815402672128,And on France's motorways... #CharlieHebdo http://t.co/wB6pJUqpXO,348,208,4539,371,0,0,25.1000,0.0,0.0,1.0,0.0
807095,553108242856177664,The Men Behind the Cartoons at Charlie Hebdo http://t.co/bBoc0tSszE,181,142,14680729,961,1,0,3.4833,0.0,0.0,1.0,0.0
465973,552784898743099392,Charlie Hebdo’s Last Tweet Before Shootings http://t.co/9Oa2xAqOcM http://t.co/skJHNEQcn0,144,20,139847,30,1,0,2.4667,0.0,0.0,1.0,0.0
358204197,553489837542899712,"While the West fought foreign wars, we ignored the threat from within our own societies says @Nigel_Farage  http://t.co/cJ8lyelD5U",110,69,77381,4929,1,0,1.8833,0.453,0.0,0.547,-0.891
330906573,553223992300285952,Did this in a rush for @SkyNews before latest #CharlieHebdo media maelstrom http://t.co/EFgnTIwouk,136,69,8943,2387,0,0,1.4000,0.0,0.0,1.0,0.0
7744592,552832721945628672,"""Our thoughts and prayers are with the victims of this terrorist attack and the people of France"" -Pres. Obama statement on #CharlieHebdo.",104,104,2586554,8123,1,0,1.4333,0.347,0.0,0.653,-0.8779
1375289149,553524183594844160,.@fpleitgenCNN is by a school on lockdown where students echo #JeSuisCharlie sentiment.  http://t.co/Xk46LBlGuT,279,236,115344,1265,1,0,13.2167,0.0,0.0,1.0,0.0
373783051,552847370489430017,"Fuck Islam and fuck their pedophile prophet. That's all.

#CharlieHebdo http://t.co/LlVvy35DUg",104,103,22983,12793,0,0,2.5167,0.438,0.0,0.562,-0.7906
36093269,552822812281692160,"If you kill men for making fun of your ideas, you need to rethink your ideas. #JeSuisCharlie http://t.co/BscweTbElz",252,94,309,1385,0,0,105.0667,0.196,0.137,0.667,-0.34
98250867,552825473160736768,"As a Muslim, I strongly condemn this brutal terrorist attack. 
#ATerroristCannotBeARealMuslim
#ARealMuslimCannotBeATerrorist
#CharlieHebdo",369,32,107374,325,0,0,237.2167,0.642,0.093,0.265,-0.9246
85794542,553484619426062336,"A while ago, I Tweeted this #CharlieHebdo cover mocking the British. I don't remember anyone threatening violence. http://t.co/28Z2jmTV5I",147,72,50877,500,1,0,0.6500,0.315,0.129,0.556,-0.6154
15438913,552805799106732032,"Journalists, admin staff and police officers among those injured in #CharlieHebdo attack http://t.co/cMsu4ASQjl http://t.co/zqkHLJK5b9",196,34,818547,2355,1,0,1.3833,0.326,0.0,0.674,-0.7003
16900353,552841006799159296,"Dear editors: every time your media organization censors a #CharlieHebdo cartoon, you are enabling and justifying mass murder. Love, Josh",154,133,18819,954,0,0,1.9833,0.24,0.237,0.523,-0.0258
1652541,553581668142153729,BREAKING: Smoke coming from building where Charlie Hebdo attack suspects located: Reuters reporter,409,45,5831746,1046,1,0,1.3667,0.333,0.0,0.667,-0.6705
21439144,552845654637436928,Get the #CharlieHebdo cover on the front page of all our newspapers tomorrow. Solidarity triumphs evil. Like paper beats rock.,403,480,322833,17,1,0,1.0833,0.157,0.274,0.569,0.3182
6107422,553106334607228928,Our cowardice helped to allow this attack - @DAaronovitch on #CharlieHebdo http://t.co/MO0rqnomiP http://t.co/jGs2NGnAOp,184,90,327586,594,1,0,9.1333,0.233,0.122,0.644,-0.4069
1367531,553590961486696448,"Reports say #CharlieHebdo suspects have been killed, hostages freed in both locations. http://t.co/EBbK7ny8Cx",513,374,4735623,381,1,0,0.2167,0.352,0.138,0.51,-0.6369
1277654299,552839975843016706,"""This is not a religion"" Important to remember in times like this. #CharlieHebdo http://t.co/h2va5LS6Yb",189,53,47,186,0,0,153.0833,0.105,0.166,0.729,0.2283
19178965,553148339160907776,"'Stupidity will not win', says surviving Charlie Hebdo journalist who confirms to @AFP  that newspaper will come out next week.",134,49,4413,610,1,0,4.6500,0.21,0.0,0.79,-0.5842
2097571,553585447235223552,"BREAKING: Explosions, smoke at industrial area where #CharlieHebdo suspects are holed up: http://t.co/qB4b5cKvPg http://t.co/S9gdsRNKwG",312,128,3037756,390,1,0,0.6667,0.156,0.0,0.844,-0.34
13374,553540131756732416,Turns out #CharlieHebdo was a two face douche on free speech - Telegraph http://t.co/aYmG7XeGY5 http://t.co/hiiW3qt2p0,105,44,23574,16101,0,0,1.3667,0.149,0.196,0.655,0.2023
242314631,552812098057936896,Thousands tweeting #JeSuisCharlie in support of #CharlieHebdo. http://t.co/GfdXTw6jgl,449,117,4576,1480,1,0,11.5333,0.0,0.278,0.722,0.4019
459390022,552788555584765952,"The right to mock &amp; criticise religion is a key tenet of a free and democratic society, whether it be Islam or Christianity. #CharlieHebdo",172,88,22212,121,0,0,5.8333,0.204,0.118,0.679,-0.34
295431169,552834842837409793,"As a Muslim, I condemn the cruel attack on #CharlieHebdo &amp; offer condolences to the French people.
The ""Islam"" of the murderers is not mine.",609,438,27583,346,0,0,1.0333,0.421,0.0,0.579,-0.93
1877831,553591526937600001,Charlie Hebdo Suspects Are Reported Killed by Police http://t.co/S6Ik3NIjib,262,140,892571,402,1,0,1.4833,0.496,0.0,0.504,-0.7845
207985340,552850599168196608,We're deeply shocked and saddened by the despicable violence in Paris today. Freedom of expression is fundamental. #JeSuisCharlie,112,126,18238,1425,0,0,4.6167,0.363,0.147,0.49,-0.7316
2597413135,552816590463315968,Strongly condemn the terrorist attack on media office in Paris; terror &amp; violence have no place in any corner of world #PresidentMukherjee,256,238,365457,0,1,0,2.9000,0.54,0.056,0.403,-0.9584
19968074,553151804046082048,"Surviving Charlie Hebdo journalists will work with former colleagues to get the magazine's edition out next week, says an ex-Charlie writer.",118,85,10834,1537,1,0,2.1000,0.0,0.099,0.901,0.296
6017542,553537460920389633,"2nd hostage situation unfolding in France as SWAT teams respond to situation at grocery in Paris neighborhood - @AFP, @AP",311,53,7197820,509,1,0,0.4833,0.0,0.0,1.0,0.0
8547752,552980714610634753,If you want to show your support for @Charlie_Hebdo_ please share this cartoon. #JeSuisCharlie http://t.co/PUSeSPujYA,286,107,2784,596,0,0,5.2333,0.0,0.436,0.564,0.7579
383685824,553592081483321346,Respect to the French Police #JeSuisCharlie http://t.co/51rRu2PDyJ,410,234,106530,74366,0,0,4.5333,0.0,0.341,0.659,0.4767
142696824,553487625815064576,Stop today's flogging of @raif_badawi @UKinSaudiArabia. You Can't 'condemn' Charlie hebdo attack yet flog/imprison freethinkers! #FreeRaif,322,170,13376,777,0,0,11.9833,0.272,0.097,0.631,-0.5562
16343974,552827349667176448,#CharlieHebdo cartoonist was on al Qaeda's wanted list: http://t.co/nEojRxbetR (Pic: EPA) http://t.co/m8oO7gnXJf,304,57,774251,264,1,0,0.8167,0.0,0.0,1.0,0.0
